                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                0.39227,                0.27792,                0.85177,                0.99823,                0.99779,                0.99495,                0.96698,                0.28946,                0.12322,                0.80362,              0.0094456,              0.0094456,              0.0094456
                     31,                0.38958,                0.27612,                0.85069,                0.99817,                 0.9979,                0.99495,                0.96778,                0.28684,                0.12248,                0.80278,              0.0094258,              0.0094258,              0.0094258
                     32,                  0.387,                0.27389,                 0.8498,                0.99828,                0.99779,                0.99496,                 0.9683,                0.28448,                0.12172,                0.80205,               0.009406,               0.009406,               0.009406
                     33,                0.38704,                0.27336,                0.85015,                0.99816,                0.99794,                0.99495,                 0.9689,                0.28207,                0.12106,                 0.8013,              0.0093862,              0.0093862,              0.0093862
                     34,                0.38672,                0.27433,                0.85005,                 0.9983,                0.99785,                0.99496,                 0.9696,                0.27986,                0.12042,                0.80058,              0.0093664,              0.0093664,              0.0093664
                     35,                0.38479,                0.27359,                0.84922,                0.99828,                0.99789,                0.99496,                0.97016,                0.27772,                0.11981,                0.79993,              0.0093466,              0.0093466,              0.0093466
                     36,                0.38284,                0.27182,                0.84846,                0.99829,                0.99794,                0.99496,                0.97085,                0.27548,                 0.1192,                0.79929,              0.0093268,              0.0093268,              0.0093268
                     37,                0.38184,                  0.272,                0.84847,                0.99842,                0.99796,                0.99496,                0.97138,                0.27336,                0.11857,                0.79866,               0.009307,               0.009307,               0.009307
                     38,                0.37961,                0.26987,                0.84754,                0.99841,                0.99791,                0.99496,                0.97187,                0.27117,                0.11797,                  0.798,              0.0092872,              0.0092872,              0.0092872
                     39,                0.37869,                0.26995,                0.84766,                0.99843,                0.99785,                0.99496,                0.97229,                0.26928,                0.11736,                0.79745,              0.0092674,              0.0092674,              0.0092674
                     40,                0.37817,                0.26932,                0.84774,                0.99848,                0.99783,                0.99496,                0.97295,                0.26728,                0.11681,                0.79688,              0.0092476,              0.0092476,              0.0092476
                     41,                 0.3784,                 0.2699,                0.84775,                0.99845,                0.99782,                0.99496,                0.97337,                0.26551,                 0.1163,                0.79637,              0.0092278,              0.0092278,              0.0092278
                     42,                0.37727,                0.26922,                 0.8473,                0.99841,                0.99794,                0.99496,                0.97399,                0.26375,                0.11585,                0.79585,               0.009208,               0.009208,               0.009208
                     43,                0.37559,                0.26786,                0.84644,                0.99838,                0.99797,                0.99496,                0.97438,                0.26222,                0.11539,                0.79541,              0.0091882,              0.0091882,              0.0091882
                     44,                0.37455,                0.26743,                0.84682,                0.99831,                0.99803,                0.99496,                0.97478,                0.26067,                0.11487,                0.79495,              0.0091684,              0.0091684,              0.0091684
                     45,                0.37486,                0.26775,                0.84656,                0.99846,                0.99798,                0.99496,                0.97509,                0.25943,                0.11448,                0.79461,              0.0091486,              0.0091486,              0.0091486
                     46,                0.37323,                0.26722,                0.84589,                0.99839,                0.99801,                0.99496,                0.97534,                0.25818,                 0.1142,                0.79422,              0.0091288,              0.0091288,              0.0091288
                     47,                 0.3739,                0.26718,                 0.8465,                0.99847,                0.99795,                0.99496,                0.97552,                0.25698,                0.11388,                0.79389,               0.009109,               0.009109,               0.009109
                     48,                 0.3716,                0.26603,                0.84571,                0.99832,                0.99806,                0.99496,                0.97583,                0.25593,                 0.1136,                 0.7936,              0.0090892,              0.0090892,              0.0090892
                     49,                0.37007,                0.26472,                0.84516,                0.99845,                  0.998,                0.99496,                0.97616,                 0.2548,                0.11317,                0.79329,              0.0090694,              0.0090694,              0.0090694
                     50,                0.36825,                0.26388,                 0.8451,                0.99851,                 0.9979,                0.99496,                0.97649,                0.25359,                0.11277,                0.79293,              0.0090496,              0.0090496,              0.0090496
                     51,                  0.369,                0.26449,                0.84522,                0.99846,                0.99798,                0.99496,                0.97664,                0.25265,                0.11249,                0.79268,              0.0090298,              0.0090298,              0.0090298
                     52,                 0.3665,                0.26355,                0.84454,                0.99852,                0.99801,                0.99496,                0.97683,                0.25183,                0.11218,                0.79242,                0.00901,                0.00901,                0.00901
                     53,                0.36606,                0.26334,                0.84413,                0.99838,                0.99809,                0.99496,                0.97714,                0.25094,                0.11184,                0.79217,              0.0089902,              0.0089902,              0.0089902
                     54,                0.36427,                0.26211,                0.84324,                0.99846,                0.99802,                0.99496,                0.97735,                0.24991,                0.11155,                0.79186,              0.0089704,              0.0089704,              0.0089704
                     55,                0.36832,                 0.2638,                0.84516,                0.99844,                  0.998,                0.99496,                0.97745,                0.24914,                0.11134,                0.79162,              0.0089506,              0.0089506,              0.0089506
                     56,                 0.3677,                0.26388,                 0.8447,                0.99844,                0.99803,                0.99496,                0.97764,                0.24849,                0.11119,                0.79141,              0.0089308,              0.0089308,              0.0089308
                     57,                0.36614,                0.26295,                0.84395,                 0.9984,                0.99802,                0.99496,                0.97784,                0.24776,                0.11094,                 0.7912,               0.008911,               0.008911,               0.008911
                     58,                0.36573,                0.26239,                0.84431,                0.99845,                0.99802,                0.99496,                0.97807,                0.24682,                0.11065,                0.79093,              0.0088912,              0.0088912,              0.0088912
                     59,                0.36386,                0.26115,                0.84343,                0.99851,                  0.998,                0.99496,                 0.9783,                0.24601,                0.11037,                0.79069,              0.0088714,              0.0088714,              0.0088714
                     60,                0.36293,                0.26148,                0.84301,                0.99858,                0.99796,                0.99496,                 0.9784,                0.24554,                0.11025,                0.79056,              0.0088516,              0.0088516,              0.0088516
                     61,                  0.363,                0.26099,                0.84342,                0.99858,                0.99796,                0.99496,                0.97847,                0.24501,                0.10993,                0.79042,              0.0088318,              0.0088318,              0.0088318
                     62,                0.36137,                0.25976,                0.84292,                0.99851,                0.99808,                0.99496,                0.97859,                0.24427,                0.10981,                 0.7902,               0.008812,               0.008812,               0.008812
                     63,                0.36061,                0.26057,                 0.8429,                0.99851,                0.99811,                0.99496,                 0.9788,                0.24356,                0.10952,                   0.79,              0.0087922,              0.0087922,              0.0087922
                     64,                0.35971,                0.25961,                0.84254,                0.99851,                0.99813,                0.99496,                  0.979,                0.24267,                0.10922,                0.78974,              0.0087724,              0.0087724,              0.0087724
                     65,                0.36071,                0.26011,                0.84267,                 0.9985,                0.99814,                0.99496,                0.97907,                0.24208,                  0.109,                0.78955,              0.0087526,              0.0087526,              0.0087526
                     66,                0.35908,                0.25909,                0.84274,                0.99855,                0.99811,                0.99496,                0.97919,                0.24133,                0.10881,                0.78935,              0.0087328,              0.0087328,              0.0087328
                     67,                0.35935,                0.25952,                0.84237,                0.99861,                0.99807,                0.99496,                0.97929,                0.24089,                0.10872,                0.78923,               0.008713,               0.008713,               0.008713
                     68,                0.35788,                0.25848,                0.84206,                0.99854,                0.99812,                0.99496,                0.97944,                0.24028,                0.10844,                0.78906,              0.0086932,              0.0086932,              0.0086932
                     69,                 0.3573,                0.25789,                 0.8418,                0.99855,                0.99817,                0.99497,                0.97962,                0.23967,                 0.1082,                0.78888,              0.0086734,              0.0086734,              0.0086734
                     70,                0.35558,                0.25703,                0.84206,                0.99855,                0.99811,                0.99497,                0.97971,                0.23904,                0.10806,                0.78872,              0.0086536,              0.0086536,              0.0086536
                     71,                0.35365,                0.25602,                0.84082,                0.99861,                0.99808,                0.99497,                0.97978,                0.23834,                0.10793,                0.78853,              0.0086338,              0.0086338,              0.0086338
                     72,                0.34432,                0.24822,                0.83791,                0.99852,                0.99815,                0.99497,                0.98012,                0.23714,                0.10743,                0.78817,              0.0086338,              0.0086338,              0.0086338
                     73,                0.35368,                0.25425,                0.84096,                0.99848,                0.99822,                0.99497,                0.98027,                0.23638,                0.10708,                0.78795,              0.0085942,              0.0085942,              0.0085942
                     74,                0.35758,                0.25799,                0.84225,                0.99849,                0.99824,                0.99497,                0.98027,                  0.236,                 0.1068,                0.78785,              0.0085744,              0.0085744,              0.0085744
                     75,                0.35731,                0.25812,                0.84174,                0.99855,                0.99821,                0.99497,                0.98033,                0.23566,                 0.1067,                0.78774,              0.0085546,              0.0085546,              0.0085546
                     76,                0.35546,                0.25719,                0.84109,                0.99847,                0.99829,                0.99497,                0.98044,                0.23533,                0.10673,                0.78763,              0.0085348,              0.0085348,              0.0085348
                     77,                0.35442,                0.25546,                0.84069,                0.99848,                0.99824,                0.99497,                0.98056,                0.23499,                 0.1066,                0.78757,               0.008515,               0.008515,               0.008515
                     78,                0.35502,                0.25681,                0.84139,                0.99844,                0.99823,                0.99497,                0.98056,                0.23475,                0.10666,                0.78748,              0.0084952,              0.0084952,              0.0084952
                     79,                0.35506,                0.25702,                0.84136,                0.99858,                0.99806,                0.99497,                0.98059,                 0.2345,                0.10652,                0.78742,              0.0084754,              0.0084754,              0.0084754
                     80,                0.35253,                0.25542,                0.84051,                0.99856,                0.99803,                0.99497,                0.98064,                0.23419,                0.10651,                0.78733,              0.0084556,              0.0084556,              0.0084556
                     81,                0.35271,                0.25604,                0.84061,                0.99861,                0.99799,                0.99497,                0.98084,                0.23355,                0.10632,                0.78715,              0.0084358,              0.0084358,              0.0084358
                     82,                0.35182,                0.25445,                0.84036,                0.99856,                0.99807,                0.99497,                0.98093,                0.23319,                0.10613,                0.78704,               0.008416,               0.008416,               0.008416
                     83,                0.35219,                0.25482,                0.84064,                0.99856,                0.99809,                0.99497,                0.98088,                0.23311,                0.10606,                0.78702,              0.0083962,              0.0083962,              0.0083962
                     84,                0.35147,                0.25477,                0.84034,                 0.9986,                 0.9981,                0.99497,                0.98093,                0.23271,                0.10601,                0.78692,              0.0083764,              0.0083764,              0.0083764
                     85,                0.34933,                0.25365,                0.83955,                0.99859,                0.99809,                0.99497,                  0.981,                0.23255,                0.10586,                0.78685,              0.0083566,              0.0083566,              0.0083566
                     86,                0.35013,                0.25478,                0.84013,                0.99865,                0.99803,                0.99497,                0.98109,                0.23236,                0.10587,                 0.7868,              0.0083368,              0.0083368,              0.0083368
                     87,                0.35109,                0.25311,                0.84025,                0.99865,                0.99804,                0.99497,                0.98112,                 0.2322,                0.10586,                0.78675,               0.008317,               0.008317,               0.008317
                     88,                0.35227,                0.25459,                0.84062,                0.99851,                0.99822,                0.99497,                0.98124,                0.23181,                0.10574,                0.78665,              0.0082972,              0.0082972,              0.0082972
                     89,                0.34981,                 0.2532,                0.83989,                0.99857,                0.99819,                0.99497,                0.98131,                0.23151,                0.10562,                0.78658,              0.0082774,              0.0082774,              0.0082774
                     90,                0.35162,                0.25431,                0.84069,                0.99849,                0.99822,                0.99497,                0.98132,                0.23132,                0.10554,                0.78653,              0.0082576,              0.0082576,              0.0082576
                     91,                0.34743,                0.25268,                0.83906,                0.99856,                0.99817,                0.99497,                0.98131,                0.23114,                0.10555,                0.78647,              0.0082378,              0.0082378,              0.0082378
                     92,                0.34722,                0.25215,                0.83927,                0.99863,                0.99807,                0.99497,                0.98138,                0.23072,                0.10539,                0.78636,               0.008218,               0.008218,               0.008218
                     93,                0.34753,                0.25217,                0.83911,                0.99865,                0.99811,                0.99497,                0.98152,                0.23048,                0.10525,                0.78629,              0.0081982,              0.0081982,              0.0081982
                     94,                0.34784,                0.25243,                0.83971,                0.99868,                0.99812,                0.99497,                0.98154,                0.23026,                0.10509,                0.78624,              0.0081784,              0.0081784,              0.0081784
                     95,                0.34518,                0.25165,                 0.8386,                0.99863,                0.99813,                0.99497,                0.98159,                0.22987,                0.10505,                0.78614,              0.0081586,              0.0081586,              0.0081586
                     96,                0.34435,                0.25036,                0.83831,                0.99869,                0.99811,                0.99497,                0.98173,                0.22933,                 0.1048,                0.78603,              0.0081388,              0.0081388,              0.0081388
                     97,                0.34554,                0.25108,                0.83909,                0.99873,                0.99809,                0.99497,                0.98181,                0.22887,                0.10464,                0.78592,               0.008119,               0.008119,               0.008119
                     98,                0.34336,                0.25088,                0.83822,                0.99874,                0.99811,                0.99497,                 0.9819,                0.22839,                0.10457,                 0.7858,              0.0080992,              0.0080992,              0.0080992
                     99,                0.34304,                0.24916,                0.83793,                0.99872,                0.99809,                0.99497,                0.98201,                0.22801,                0.10451,                0.78569,              0.0080794,              0.0080794,              0.0080794
                    100,                0.34128,                0.24906,                0.83722,                 0.9987,                0.99807,                0.99497,                0.98198,                0.22764,                0.10423,                0.78561,              0.0080596,              0.0080596,              0.0080596
                    101,                0.34263,                0.25002,                0.83825,                0.99853,                0.99828,                0.99498,                0.98208,                0.22713,                 0.1041,                0.78546,              0.0080398,              0.0080398,              0.0080398
                    102,                0.34233,                0.24986,                0.83821,                0.99851,                0.99831,                0.99498,                0.98216,                0.22678,                 0.1039,                0.78536,                0.00802,                0.00802,                0.00802
                    103,                0.34175,                0.24842,                0.83769,                0.99849,                0.99836,                0.99497,                0.98215,                0.22663,                0.10387,                 0.7853,              0.0080002,              0.0080002,              0.0080002
                    104,                0.34234,                0.24908,                0.83801,                0.99858,                0.99825,                0.99497,                 0.9822,                 0.2265,                0.10387,                0.78528,              0.0079804,              0.0079804,              0.0079804
                    105,                0.34266,                0.25024,                0.83789,                0.99866,                0.99818,                0.99497,                0.98222,                0.22647,                0.10376,                0.78527,              0.0079606,              0.0079606,              0.0079606
                    106,                0.34059,                0.24922,                0.83732,                0.99859,                0.99825,                0.99497,                0.98223,                0.22601,                0.10374,                0.78511,              0.0079408,              0.0079408,              0.0079408
                    107,                 0.3389,                0.24753,                0.83664,                0.99861,                0.99825,                0.99497,                0.98233,                0.22547,                0.10338,                0.78497,               0.007921,               0.007921,               0.007921
                    108,                0.34012,                0.24793,                0.83732,                0.99865,                 0.9982,                0.99497,                 0.9824,                 0.2252,                0.10346,                0.78489,              0.0079012,              0.0079012,              0.0079012
                    109,                0.33968,                 0.2478,                0.83709,                 0.9987,                0.99817,                0.99497,                0.98245,                0.22494,                0.10326,                0.78482,              0.0078814,              0.0078814,              0.0078814
                    110,                0.33894,                0.24758,                0.83718,                0.99867,                0.99825,                0.99497,                0.98252,                0.22466,                 0.1031,                0.78472,              0.0078616,              0.0078616,              0.0078616
                    111,                0.33786,                0.24684,                 0.8369,                0.99869,                0.99819,                0.99497,                0.98261,                0.22432,                0.10309,                0.78463,              0.0078418,              0.0078418,              0.0078418
                    112,                0.33725,                0.24673,                 0.8368,                 0.9987,                0.99814,                0.99497,                0.98262,                0.22383,                0.10291,                0.78453,               0.007822,               0.007822,               0.007822
                    113,                0.33792,                0.24675,                0.83699,                0.99872,                0.99814,                0.99497,                0.98272,                0.22338,                 0.1027,                0.78445,              0.0078022,              0.0078022,              0.0078022
                    114,                0.33583,                0.24528,                0.83588,                0.99874,                0.99816,                0.99496,                0.98276,                0.22295,                0.10263,                0.78435,              0.0077824,              0.0077824,              0.0077824
                    115,                0.33739,                0.24677,                0.83687,                0.99866,                0.99813,                0.99496,                0.98285,                0.22259,                0.10251,                0.78426,              0.0077626,              0.0077626,              0.0077626
                    116,                0.33606,                0.24574,                0.83598,                0.99866,                0.99819,                0.99496,                0.98295,                0.22226,                0.10238,                0.78416,              0.0077428,              0.0077428,              0.0077428
                    117,                0.33619,                0.24642,                0.83616,                0.99869,                0.99822,                0.99496,                0.98301,                0.22191,                0.10231,                0.78404,               0.007723,               0.007723,               0.007723
                    118,                 0.3346,                0.24555,                0.83583,                0.99872,                0.99816,                0.99496,                0.98313,                0.22149,                0.10223,                0.78393,              0.0077032,              0.0077032,              0.0077032
                    119,                0.33715,                0.24615,                0.83662,                 0.9987,                0.99818,                0.99496,                0.98307,                0.22124,                0.10205,                0.78387,              0.0076834,              0.0076834,              0.0076834
                    120,                0.33722,                0.24611,                0.83643,                0.99873,                0.99812,                0.99496,                 0.9831,                0.22107,                0.10203,                0.78383,              0.0076636,              0.0076636,              0.0076636
                    121,                 0.3346,                0.24458,                0.83617,                0.99874,                0.99815,                0.99496,                0.98314,                0.22085,                0.10189,                0.78378,              0.0076438,              0.0076438,              0.0076438
                    122,                0.33478,                0.24527,                0.83602,                0.99874,                0.99819,                0.99496,                0.98318,                0.22067,                0.10192,                0.78374,               0.007624,               0.007624,               0.007624
                    123,                0.33395,                0.24484,                0.83587,                0.99869,                0.99823,                0.99496,                 0.9833,                 0.2203,                0.10171,                0.78363,              0.0076042,              0.0076042,              0.0076042
                    124,                 0.3325,                0.24422,                 0.8353,                0.99865,                0.99829,                0.99496,                0.98332,                0.21999,                0.10164,                0.78356,              0.0075844,              0.0075844,              0.0075844
                    125,                0.33126,                0.24299,                 0.8345,                0.99858,                0.99832,                0.99496,                0.98342,                0.21966,                0.10179,                0.78346,              0.0075646,              0.0075646,              0.0075646
                    126,                0.33343,                0.24404,                0.83595,                0.99868,                0.99818,                0.99496,                0.98333,                0.21945,                0.10163,                0.78341,              0.0075448,              0.0075448,              0.0075448
                    127,                0.33401,                  0.244,                0.83573,                0.99864,                0.99826,                0.99496,                0.98331,                0.21939,                0.10165,                0.78337,               0.007525,               0.007525,               0.007525
                    128,                0.33278,                0.24406,                0.83502,                0.99869,                0.99818,                0.99496,                0.98339,                0.21935,                0.10165,                0.78333,              0.0075052,              0.0075052,              0.0075052
                    129,                0.33197,                0.24311,                0.83512,                0.99867,                0.99817,                0.99496,                0.98352,                0.21899,                0.10154,                0.78322,              0.0074854,              0.0074854,              0.0074854
                    130,                0.33088,                0.24266,                 0.8346,                0.99869,                0.99823,                0.99496,                0.98361,                0.21863,                0.10146,                0.78315,              0.0074656,              0.0074656,              0.0074656
                    131,                0.33086,                0.24343,                0.83452,                0.99863,                0.99825,                0.99496,                0.98369,                0.21833,                0.10135,                0.78311,              0.0074458,              0.0074458,              0.0074458
                    132,                0.33154,                0.24314,                0.83512,                0.99862,                0.99823,                0.99496,                0.98371,                0.21813,                0.10126,                0.78307,               0.007426,               0.007426,               0.007426
                    133,                0.33072,                0.24212,                0.83474,                0.99862,                0.99825,                0.99496,                0.98381,                0.21791,                0.10117,                0.78301,              0.0074062,              0.0074062,              0.0074062
                    134,                 0.3301,                0.24245,                0.83499,                0.99855,                0.99828,                0.99497,                0.98376,                0.21781,                0.10109,                0.78298,              0.0073864,              0.0073864,              0.0073864
                    135,                0.33055,                0.24308,                0.83499,                0.99848,                 0.9983,                0.99497,                0.98383,                0.21775,                0.10114,                0.78293,              0.0073666,              0.0073666,              0.0073666
                    136,                0.33035,                0.24178,                0.83453,                0.99873,                0.99813,                0.99497,                0.98385,                0.21761,                0.10102,                0.78289,              0.0073468,              0.0073468,              0.0073468
                    137,                0.32809,                0.24106,                0.83432,                 0.9987,                0.99821,                0.99496,                0.98388,                0.21717,                0.10096,                0.78276,               0.007327,               0.007327,               0.007327
                    138,                0.32842,                0.24156,                0.83415,                 0.9987,                0.99821,                0.99496,                  0.984,                 0.2167,                0.10059,                0.78267,              0.0073072,              0.0073072,              0.0073072
                    139,                0.33122,                0.24285,                0.83522,                0.99865,                0.99825,                0.99496,                0.98398,                0.21657,                0.10039,                0.78266,              0.0072874,              0.0072874,              0.0072874
                    140,                0.33068,                0.24271,                0.83493,                 0.9987,                0.99816,                0.99496,                0.98404,                0.21659,                0.10032,                0.78267,              0.0072676,              0.0072676,              0.0072676
                    141,                0.32776,                0.24118,                0.83478,                0.99856,                0.99827,                0.99496,                0.98403,                 0.2162,                0.10015,                0.78258,              0.0072478,              0.0072478,              0.0072478
                    142,                 0.3287,                0.24135,                0.83432,                0.99867,                 0.9982,                0.99496,                0.98429,                0.21582,                0.10006,                0.78251,               0.007228,               0.007228,               0.007228
                    143,                0.32855,                0.24092,                0.83388,                0.99856,                0.99831,                0.99496,                0.98428,                0.21568,                0.09996,                0.78246,              0.0072082,              0.0072082,              0.0072082
                    144,                0.32979,                0.24251,                0.83474,                0.99859,                0.99828,                0.99497,                0.98434,                0.21569,                0.10005,                0.78243,              0.0071884,              0.0071884,              0.0071884
                    145,                0.32876,                 0.2409,                0.83443,                0.99867,                0.99816,                0.99496,                0.98431,                0.21544,                0.09999,                0.78236,              0.0071686,              0.0071686,              0.0071686
                    146,                0.32696,                0.23988,                0.83415,                0.99872,                0.99813,                0.99496,                0.98427,                0.21526,                0.09999,                0.78232,              0.0071488,              0.0071488,              0.0071488
                    147,                0.32575,                0.24024,                0.83341,                0.99881,                0.99815,                0.99496,                0.98433,                0.21518,                0.09987,                0.78231,               0.007129,               0.007129,               0.007129
                    148,                0.32584,                0.23986,                0.83378,                0.99877,                0.99821,                0.99497,                0.98432,                0.21497,                0.09983,                0.78224,              0.0071092,              0.0071092,              0.0071092
                    149,                0.32615,                0.24008,                0.83378,                0.99872,                0.99828,                0.99496,                0.98437,                0.21478,                0.09969,                0.78219,              0.0070894,              0.0070894,              0.0070894
                    150,                0.32658,                0.24034,                0.83377,                0.99874,                0.99825,                0.99496,                0.98441,                0.21453,                0.09971,                0.78211,              0.0070696,              0.0070696,              0.0070696
                    151,                0.32431,                0.23828,                0.83289,                 0.9988,                 0.9982,                0.99496,                0.98444,                0.21429,                0.09959,                0.78204,              0.0070498,              0.0070498,              0.0070498
                    152,                0.32369,                 0.2387,                0.83279,                0.99883,                0.99819,                0.99496,                0.98439,                0.21427,                0.09959,                0.78203,                0.00703,                0.00703,                0.00703
                    153,                0.32484,                0.23916,                0.83335,                 0.9988,                0.99824,                0.99496,                0.98444,                0.21418,                 0.0995,                0.78199,              0.0070102,              0.0070102,              0.0070102
                    154,                0.32456,                 0.2377,                0.83348,                0.99879,                 0.9982,                0.99496,                0.98449,                0.21406,                0.09937,                0.78198,              0.0069904,              0.0069904,              0.0069904
                    155,                0.32398,                0.23866,                0.83325,                0.99882,                 0.9982,                0.99497,                0.98453,                0.21387,                0.09927,                0.78194,              0.0069706,              0.0069706,              0.0069706
                    156,                0.32535,                0.23876,                0.83355,                0.99876,                0.99828,                0.99497,                0.98456,                0.21377,                0.09915,                0.78189,              0.0069508,              0.0069508,              0.0069508
                    157,                0.32421,                0.23798,                0.83317,                0.99876,                0.99824,                0.99496,                0.98461,                0.21338,                0.09903,                0.78178,               0.006931,               0.006931,               0.006931
                    158,                0.32287,                0.23779,                0.83275,                 0.9988,                0.99822,                0.99497,                0.98468,                0.21313,                0.09911,                0.78171,              0.0069112,              0.0069112,              0.0069112
                    159,                0.32278,                0.23787,                0.83274,                0.99884,                0.99825,                0.99496,                0.98477,                0.21267,                0.09893,                0.78162,              0.0068914,              0.0068914,              0.0068914
                    160,                0.32228,                0.23685,                0.83241,                0.99885,                0.99822,                0.99496,                0.98484,                0.21239,                0.09882,                0.78155,              0.0068716,              0.0068716,              0.0068716
                    161,                0.32174,                0.23746,                0.83233,                0.99886,                0.99821,                0.99496,                0.98482,                 0.2122,                0.09871,                 0.7815,              0.0068518,              0.0068518,              0.0068518
