                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.55732,                0.39622,                0.90907,                0.96665,                0.97585,                0.99082,                0.89757,                0.46383,                0.34609,                0.85964,               0.008845,               0.008845,               0.008845
                     38,                0.55226,                0.40331,                0.90523,                0.96534,                0.97363,                0.99135,                0.90236,                0.47821,                0.34141,                0.85431,               0.008812,               0.008812,               0.008812
                     39,                0.55428,                0.39556,                0.89834,                0.96783,                0.97541,                0.99028,                0.90548,                0.45754,                0.33827,                0.84966,               0.008779,               0.008779,               0.008779
                     40,                0.54426,                0.38665,                0.90589,                0.98237,                0.96986,                 0.9922,                0.90558,                0.45978,                0.33537,                0.85439,               0.008746,               0.008746,               0.008746
                     41,                0.53942,                0.38055,                0.90138,                0.97374,                0.96738,                0.99031,                0.90159,                0.47281,                0.34414,                0.85398,               0.008713,               0.008713,               0.008713
                     42,                0.53494,                0.38367,                0.89584,                0.96936,                0.97617,                 0.9894,                0.90376,                0.46285,                0.34217,                0.85983,                0.00868,                0.00868,                0.00868
                     43,                0.53371,                 0.3761,                0.89206,                0.97507,                0.97298,                0.99043,                0.90993,                0.45282,                0.32693,                0.84784,               0.008647,               0.008647,               0.008647
                     44,                0.53754,                0.38836,                0.89392,                0.96619,                0.98278,                 0.9915,                0.90187,                0.45773,                0.33369,                0.84836,               0.008614,               0.008614,               0.008614
                     45,                0.52323,                0.37617,                0.89071,                0.97339,                0.97959,                0.99058,                0.90815,                0.45367,                0.32618,                0.84811,               0.008581,               0.008581,               0.008581
                     46,                0.53407,                0.37481,                0.89007,                0.97203,                0.97503,                0.98847,                0.90551,                0.45085,                0.32911,                0.85108,               0.008548,               0.008548,               0.008548
                     47,                0.51758,                0.36682,                0.89755,                0.97414,                0.97574,                0.99097,                0.91207,                0.44361,                0.31453,                0.84478,               0.008515,               0.008515,               0.008515
                     48,                0.52842,                0.37847,                0.89201,                0.94776,                0.98254,                0.99054,                0.91624,                0.44453,                0.32674,                 0.8451,               0.008482,               0.008482,               0.008482
                     49,                0.51885,                0.37761,                 0.8843,                0.98072,                0.97473,                 0.9911,                0.91255,                 0.4382,                0.31784,                0.84296,               0.008449,               0.008449,               0.008449
                     50,                0.51275,                0.36495,                0.87663,                0.97492,                0.97636,                0.99174,                0.91055,                0.45087,                0.32011,                0.84371,               0.008416,               0.008416,               0.008416
                     51,                0.51859,                0.35881,                0.89776,                0.97081,                0.97528,                0.98892,                0.90283,                0.44748,                0.32666,                0.84857,               0.008383,               0.008383,               0.008383
                     52,                0.51672,                0.35721,                0.88464,                0.96339,                0.97209,                0.99075,                0.91246,                0.44372,                 0.3264,                0.84319,                0.00835,                0.00835,                0.00835
                     53,                0.51505,                0.36468,                0.88166,                 0.9735,                0.97918,                0.99097,                0.91669,                0.43095,                0.30471,                0.83767,               0.008317,               0.008317,               0.008317
                     54,                0.50526,                0.35318,                0.88358,                0.97819,                0.97452,                0.99066,                0.91581,                0.43296,                0.31001,                0.84477,               0.008284,               0.008284,               0.008284
                     55,                 0.5122,                0.35474,                0.88284,                0.98064,                0.97171,                0.99066,                0.91747,                0.43354,                0.30697,                0.84044,               0.008251,               0.008251,               0.008251
                     56,                0.50544,                 0.3534,                0.88212,                0.97751,                0.97203,                0.98956,                0.91753,                0.43252,                0.30116,                0.84557,               0.008218,               0.008218,               0.008218
                     57,                0.49724,                0.35411,                0.87778,                0.98177,                0.97228,                 0.9923,                0.91874,                 0.4375,                0.30467,                0.84432,               0.008185,               0.008185,               0.008185
                     58,                0.49954,                0.35023,                0.87798,                0.97739,                0.98053,                0.99121,                0.91898,                0.43306,                0.30169,                 0.8405,               0.008152,               0.008152,               0.008152
                     59,                0.49541,                0.36123,                0.87739,                0.96757,                0.97614,                0.99113,                0.91028,                0.43996,                0.31035,                0.84425,               0.008119,               0.008119,               0.008119
                     60,                0.49746,                0.34372,                0.87822,                0.97248,                 0.9804,                0.99041,                0.91495,                0.42219,                0.30675,                0.83552,               0.008086,               0.008086,               0.008086
                     61,                0.49322,                0.35474,                 0.8774,                0.96578,                0.98358,                0.99134,                0.91905,                0.43039,                0.30292,                0.83738,               0.008053,               0.008053,               0.008053
                     62,                0.48423,                0.33376,                 0.8728,                0.96359,                0.98183,                0.99099,                0.91716,                0.42605,                0.30747,                0.83682,                0.00802,                0.00802,                0.00802
