                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.56482,                 0.4028,                 0.8881,                0.97711,                0.96162,                0.99138,                0.88601,                0.50161,                 0.3683,                0.86372,              0.0013864,              0.0013864,              0.0013864
                     37,                0.54874,                0.39503,                0.88238,                0.96657,                0.96378,                 0.9912,                 0.8947,                0.49745,                0.35377,                 0.8509,              0.0013782,              0.0013782,              0.0013782
                     38,                0.54925,                0.39283,                0.87956,                0.97352,                0.96961,                0.99087,                0.89487,                 0.4922,                0.36426,                0.85436,              0.0013699,              0.0013699,              0.0013699
                     39,                0.54497,                0.38571,                0.88381,                0.97127,                0.97118,                0.99176,                0.89239,                 0.4878,                0.36232,                0.85604,              0.0013617,              0.0013617,              0.0013617
                     40,                 0.5378,                0.38646,                0.88388,                0.97357,                0.96461,                0.99202,                0.89741,                 0.4812,                0.34718,                0.84731,              0.0013534,              0.0013534,              0.0013534
                     41,                0.53367,                0.37516,                0.88089,                0.96441,                0.97375,                 0.9902,                0.90229,                0.47967,                0.35075,                0.84854,              0.0013452,              0.0013452,              0.0013452
                     42,                0.53344,                0.38063,                 0.8779,                0.95468,                0.96739,                0.98923,                0.90113,                0.48153,                 0.3523,                0.85339,              0.0013369,              0.0013369,              0.0013369
                     43,                0.53576,                0.37472,                0.87869,                0.97622,                  0.972,                0.99097,                0.90023,                0.47036,                 0.3329,                0.84242,              0.0013287,              0.0013287,              0.0013287
                     44,                 0.5332,                0.37959,                0.87487,                0.96109,                0.98271,                0.99179,                 0.9066,                0.46533,                0.33756,                0.84284,              0.0013204,              0.0013204,              0.0013204
                     45,                0.53234,                0.37172,                0.87501,                0.96091,                0.98183,                 0.9912,                0.90917,                0.47348,                0.33904,                0.84178,              0.0013122,              0.0013122,              0.0013122
                     46,                0.52777,                0.37324,                0.87376,                0.97356,                0.97065,                0.98886,                0.90064,                0.47351,                0.33775,                0.83988,              0.0013039,              0.0013039,              0.0013039
                     47,                0.53243,                0.37146,                 0.8768,                0.97065,                 0.9736,                0.99193,                0.89961,                0.47957,                0.33877,                0.84546,              0.0012957,              0.0012957,              0.0012957
                     48,                0.52529,                0.36635,                0.87983,                0.97211,                0.98108,                0.99242,                0.90799,                0.46979,                0.32713,                0.84493,              0.0012874,              0.0012874,              0.0012874
                     49,                0.52408,                0.36124,                0.87749,                0.97656,                0.96856,                0.99155,                0.90967,                0.47306,                0.33478,                0.84285,              0.0012792,              0.0012792,              0.0012792
                     50,                0.52359,                0.36609,                0.87287,                0.97473,                0.97211,                0.99129,                0.90518,                0.46078,                0.32675,                0.83983,              0.0012709,              0.0012709,              0.0012709
                     51,                0.51165,                0.36208,                0.87364,                0.96136,                0.98421,                0.99225,                0.90475,                0.46599,                0.33607,                0.83996,              0.0012627,              0.0012627,              0.0012627
                     52,                0.51493,                0.36165,                0.87383,                0.97187,                0.97506,                 0.9927,                0.90877,                0.45733,                0.32665,                0.84057,              0.0012544,              0.0012544,              0.0012544
                     53,                0.50546,                0.35299,                0.87284,                0.97461,                0.98113,                 0.9924,                 0.9131,                0.45773,                 0.3172,                0.83631,              0.0012462,              0.0012462,              0.0012462
                     54,                0.50611,                0.35935,                0.87027,                 0.9796,                 0.9775,                0.99219,                0.91305,                0.45279,                0.31519,                0.82951,              0.0012379,              0.0012379,              0.0012379
                     55,                0.50849,                0.35145,                0.86653,                0.97836,                0.97661,                0.99047,                0.91286,                0.45122,                0.31813,                 0.8405,              0.0012297,              0.0012297,              0.0012297
                     56,                0.50918,                0.35295,                0.86637,                0.97481,                0.97689,                0.99159,                0.91957,                0.44398,                 0.3126,                0.83195,              0.0012214,              0.0012214,              0.0012214
                     57,                0.49981,                0.34632,                0.86598,                0.97362,                0.97675,                0.99156,                0.90846,                0.45991,                0.32076,                0.83576,              0.0012132,              0.0012132,              0.0012132
                     58,                0.49929,                0.34915,                0.86761,                0.97073,                0.97824,                0.98884,                 0.9074,                0.44856,                 0.3228,                0.83094,              0.0012049,              0.0012049,              0.0012049
                     59,                0.49767,                0.33788,                0.86368,                 0.9808,                0.97222,                0.99161,                0.91913,                0.44638,                0.31547,                0.83461,              0.0011967,              0.0011967,              0.0011967
                     60,                0.49597,                0.34461,                0.85889,                0.97738,                0.97234,                0.98993,                0.91723,                0.44001,                 0.3187,                0.83035,              0.0011884,              0.0011884,              0.0011884
                     61,                0.49684,                 0.3435,                0.86421,                0.96748,                0.97589,                0.98778,                0.91419,                0.43981,                 0.3243,                 0.8302,              0.0011802,              0.0011802,              0.0011802
                     62,                0.49783,                0.34172,                0.86431,                0.97608,                0.97947,                0.99234,                0.91589,                0.43647,                0.30851,                0.82675,              0.0011719,              0.0011719,              0.0011719
                     63,                0.49329,                0.33815,                 0.8663,                 0.9779,                0.97179,                0.98915,                0.90932,                0.43969,                0.31671,                0.83082,              0.0011636,              0.0011636,              0.0011636
                     64,                0.48588,                0.33457,                0.86073,                0.97196,                0.98379,                0.99264,                0.91588,                0.44574,                0.30281,                0.83483,              0.0011554,              0.0011554,              0.0011554
                     65,                0.48294,                0.33221,                0.85534,                0.97651,                0.98564,                0.99247,                0.91665,                  0.432,                0.29597,                0.82624,              0.0011471,              0.0011471,              0.0011471
                     66,                0.48689,                0.33059,                0.85798,                0.96781,                0.98026,                0.98797,                0.91013,                0.43225,                0.30737,                0.82504,              0.0011389,              0.0011389,              0.0011389
                     67,                 0.4854,                0.33708,                0.86423,                0.98004,                 0.9775,                0.99201,                 0.9148,                0.44599,                0.31115,                0.83322,              0.0011306,              0.0011306,              0.0011306
                     68,                0.48133,                 0.3296,                0.86264,                0.96959,                0.96788,                0.98958,                0.91415,                0.43177,                 0.3142,                0.82874,              0.0011224,              0.0011224,              0.0011224
