                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.55535,                0.39262,                0.91229,                0.96147,                0.98519,                0.98841,                0.89932,                0.45671,                0.34649,                0.85447,               0.008845,               0.008845,               0.008845
                     38,                0.55064,                0.40138,                0.90841,                0.97836,                 0.9775,                0.99214,                0.90541,                0.46433,                0.32906,                0.86084,               0.008812,               0.008812,               0.008812
                     39,                0.54433,                0.38578,                0.90302,                0.96498,                0.97872,                 0.9904,                0.89831,                 0.4666,                0.33808,                0.86426,               0.008779,               0.008779,               0.008779
                     40,                 0.5425,                0.38342,                0.90993,                0.98026,                0.96906,                0.99172,                0.90357,                0.45016,                0.33285,                0.85342,               0.008746,               0.008746,               0.008746
                     41,                0.53005,                0.37099,                0.90761,                 0.9752,                0.97526,                0.99049,                0.90495,                0.46339,                0.32798,                 0.8561,               0.008713,               0.008713,               0.008713
                     42,                0.53282,                0.37906,                0.90256,                0.96936,                0.98211,                0.99119,                0.90975,                0.45953,                0.33121,                0.85527,                0.00868,                0.00868,                0.00868
                     43,                0.53177,                0.37296,                0.89707,                0.96896,                0.97377,                 0.9914,                0.90724,                0.44825,                0.31486,                0.85296,               0.008647,               0.008647,               0.008647
                     44,                0.52721,                0.36676,                0.89397,                0.97937,                 0.9824,                  0.991,                0.90538,                0.45029,                0.32379,                0.85057,               0.008614,               0.008614,               0.008614
                     45,                0.51884,                0.36989,                0.89228,                0.97894,                0.97601,                0.99137,                0.91487,                0.44348,                0.31648,                0.84761,               0.008581,               0.008581,               0.008581
                     46,                0.53133,                0.36994,                0.89397,                0.97333,                0.97899,                0.98805,                0.91052,                0.44763,                0.31522,                0.84614,               0.008548,               0.008548,               0.008548
                     47,                0.51641,                 0.3637,                0.89954,                0.97586,                 0.9761,                0.99161,                0.90986,                 0.4507,                0.31915,                0.85038,               0.008515,               0.008515,               0.008515
                     48,                0.52432,                0.36721,                0.89748,                0.97004,                0.97015,                0.98885,                0.90718,                0.44309,                0.32364,                0.84954,               0.008482,               0.008482,               0.008482
                     49,                0.51583,                0.37279,                 0.8875,                0.96685,                0.97791,                0.99208,                0.91453,                0.43987,                0.30927,                0.84372,               0.008449,               0.008449,               0.008449
                     50,                0.50636,                0.35903,                 0.8782,                0.97406,                0.97787,                0.99053,                 0.9108,                0.44761,                0.30889,                0.84439,               0.008416,               0.008416,               0.008416
                     51,                 0.5076,                0.35254,                0.89257,                0.97282,                0.97191,                0.99104,                0.91214,                0.44489,                0.31067,                0.85431,               0.008383,               0.008383,               0.008383
                     52,                 0.5073,                 0.3515,                0.88382,                0.97609,                0.97452,                0.99068,                0.91383,                0.43206,                0.30837,                0.84169,                0.00835,                0.00835,                0.00835
                     53,                0.50444,                0.35827,                0.88688,                 0.9841,                0.97386,                0.99157,                0.91514,                0.42789,                0.30466,                0.84508,               0.008317,               0.008317,               0.008317
                     54,                0.49938,                0.34644,                0.88795,                0.97371,                0.97132,                0.99009,                0.91945,                 0.4223,                0.31142,                 0.8372,               0.008284,               0.008284,               0.008284
                     55,                0.50061,                0.34727,                0.88258,                0.96986,                0.97974,                0.98968,                0.91154,                 0.4308,                0.31195,                0.83862,               0.008251,               0.008251,               0.008251
                     56,                0.50047,                0.33761,                0.88512,                 0.9733,                0.98222,                 0.9919,                0.92312,                0.42223,                0.29676,                0.83788,               0.008218,               0.008218,               0.008218
                     57,                0.48932,                 0.3428,                0.87704,                0.98717,                0.96724,                0.99184,                 0.9174,                0.42353,                0.29968,                0.83677,               0.008185,               0.008185,               0.008185
                     58,                0.49656,                0.34042,                0.87991,                0.97437,                0.97602,                0.99131,                0.92214,                0.42411,                0.30431,                0.83606,               0.008152,               0.008152,               0.008152
                     59,                0.48157,                0.34861,                0.87979,                0.97909,                0.97005,                0.99152,                0.92167,                0.42549,                0.30043,                0.83648,               0.008119,               0.008119,               0.008119
                     60,                0.48788,                 0.3401,                0.87611,                0.97294,                 0.9867,                0.99047,                 0.9244,                0.42263,                0.29629,                0.83727,               0.008086,               0.008086,               0.008086
                     61,                0.48252,                0.34664,                0.87485,                0.98087,                0.97601,                0.99142,                0.92546,                0.42187,                0.28836,                0.83362,               0.008053,               0.008053,               0.008053
                     62,                0.48701,                0.33578,                0.87815,                0.96489,                0.97323,                0.99025,                0.91804,                0.42782,                0.30862,                0.83889,                0.00802,                0.00802,                0.00802
                     63,                0.49096,                0.33792,                0.87947,                0.97154,                0.97707,                0.99057,                0.91584,                0.41969,                 0.2971,                0.83205,               0.007987,               0.007987,               0.007987
                     64,                0.47556,                0.33103,                0.87498,                0.97972,                0.97812,                0.99197,                0.92383,                0.41247,                0.28033,                0.83343,               0.007954,               0.007954,               0.007954
                     65,                0.47525,                0.33648,                0.87577,                0.98042,                0.97232,                0.98733,                 0.9202,                0.41833,                0.29476,                0.83588,               0.007921,               0.007921,               0.007921
