                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.26136,                0.16408,                0.80301,                0.99959,                0.99981,                0.99499,                0.98504,                 0.2268,                0.10027,                0.78249,                0.00307,                0.00307,                0.00307
                     38,                0.25761,                0.16146,                0.80222,                 0.9996,                0.99981,                0.99499,                0.98524,                0.22559,                0.09979,                0.78223,               0.002872,               0.002872,               0.002872
                     39,                0.25571,                0.15925,                0.80202,                0.99962,                0.99982,                0.99499,                0.98552,                0.22443,                 0.0993,                0.78199,               0.002674,               0.002674,               0.002674
                     40,                0.25174,                0.15659,                0.80062,                0.99962,                0.99983,                0.99499,                0.98579,                 0.2232,                0.09874,                0.78174,               0.002476,               0.002476,               0.002476
                     41,                0.24286,                0.12724,                0.79135,                0.99961,                0.99985,                0.99499,                0.98636,                0.22016,                0.09787,                0.78105,               0.002278,               0.002278,               0.002278
                     42,                0.23917,                0.12624,                0.79028,                0.99961,                0.99985,                0.99499,                0.98682,                0.21747,                0.09721,                0.78047,                0.00208,                0.00208,                0.00208
                     43,                0.23497,                0.12354,                0.78884,                0.99962,                0.99985,                0.99499,                0.98723,                0.21498,                0.09649,                 0.7799,               0.001882,               0.001882,               0.001882
                     44,                0.23033,                0.12166,                 0.7878,                0.99962,                0.99985,                0.99499,                0.98747,                0.21259,                  0.096,                0.77941,               0.001684,               0.001684,               0.001684
                     45,                 0.2259,                0.11819,                0.78649,                0.99962,                0.99984,                0.99499,                0.98786,                0.21046,                0.09542,                0.77893,               0.001486,               0.001486,               0.001486
                     46,                0.22208,                0.11557,                0.78537,                0.99962,                0.99986,                0.99499,                0.98805,                0.20865,                0.09496,                0.77854,               0.001288,               0.001288,               0.001288
                     47,                0.21793,                0.11341,                0.78464,                0.99962,                0.99986,                0.99499,                0.98835,                0.20692,                0.09447,                0.77814,                0.00109,                0.00109,                0.00109
                     48,                0.21336,                0.11086,                0.78353,                0.99962,                0.99985,                0.99499,                0.98852,                 0.2053,                0.09416,                0.77779,               0.000892,               0.000892,               0.000892
                     49,                0.20937,                0.10822,                0.78274,                0.99962,                0.99985,                0.99499,                0.98879,                0.20383,                0.09372,                0.77746,               0.000694,               0.000694,               0.000694
                     50,                0.20548,                0.10563,                0.78222,                0.99962,                0.99984,                0.99499,                  0.989,                0.20247,                0.09323,                0.77715,               0.000496,               0.000496,               0.000496
